platform,surface,item_id,label,canonical_content_id,canonical_title,content_group,mapping_status,first_date,last_date,first_offered_date,first_offered_basis,first_offered_confidence,recency_basis,grain,sales,gross,net,source_file
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-27,2026-04-27,2026-04-27,sale date,low,sale date,canonical transaction row,1.0,19.99,4.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-27,2026-04-27,2026-04-27,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-27,2026-04-27,2026-04-27,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-27,2026-04-27,2026-04-27,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-27,2026-04-27,2026-04-27,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-27,2026-04-27,2026-04-27,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-27,2026-04-27,2026-04-27,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-26,2026-04-26,2026-04-26,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-26,2026-04-26,2026-04-26,sale date,low,sale date,canonical transaction row,1.0,19.99,4.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-26,2026-04-26,2026-04-26,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-26,2026-04-26,2026-04-26,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,1 Month Membership,unmapped:modelcentro:1-month-membership,1 Month Membership,,needs mapping,2026-04-26,2026-04-26,2026-04-26,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-26,2026-04-26,2026-04-26,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-26,2026-04-26,2026-04-26,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,1 Month Membership,unmapped:modelcentro:1-month-membership,1 Month Membership,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-25,2026-04-25,2026-04-25,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-24,2026-04-24,2026-04-24,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-24,2026-04-24,2026-04-24,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-24,2026-04-24,2026-04-24,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-24,2026-04-24,2026-04-24,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-24,2026-04-24,2026-04-24,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-23,2026-04-23,2026-04-23,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-23,2026-04-23,2026-04-23,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-23,2026-04-23,2026-04-23,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-23,2026-04-23,2026-04-23,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-23,2026-04-23,2026-04-23,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-22,2026-04-22,2026-04-22,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-22,2026-04-22,2026-04-22,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-22,2026-04-22,2026-04-22,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-22,2026-04-22,2026-04-22,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-22,2026-04-22,2026-04-22,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-22,2026-04-22,2026-04-22,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-22,2026-04-22,2026-04-22,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-22,2026-04-22,2026-04-22,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Spread and Begging for Anal,Video 0145,Spread and Begging for Anal,Video,mapped,2026-04-22,2026-04-22,2021-09-17,master content release date,high,sale date,canonical transaction row,1.0,10.99,7.41,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Kneel and Eat My Fat Pussy,Video 0163,Kneel and Eat My Fat Pussy,Video,mapped,2026-04-22,2026-04-22,2022-05-07,master content release date,high,sale date,canonical transaction row,1.0,15.99,10.79,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Cum in My Hairy Pussy,Video 0080,Cum in My Hairy Pussy,Video,mapped,2026-04-22,2026-04-22,2020-04-19,master content release date,high,sale date,canonical transaction row,1.0,9.99,6.74,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-22,2026-04-22,2026-04-22,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-21,2026-04-21,2026-04-21,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-21,2026-04-21,2026-04-21,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-21,2026-04-21,2026-04-21,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-21,2026-04-21,2026-04-21,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-20,2026-04-20,2026-04-20,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-20,2026-04-20,2026-04-20,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-20,2026-04-20,2026-04-20,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-20,2026-04-20,2026-04-20,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-20,2026-04-20,2026-04-20,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-19,2026-04-19,2026-04-19,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,1 Month Membership,unmapped:modelcentro:1-month-membership,1 Month Membership,,needs mapping,2026-04-19,2026-04-19,2026-04-19,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-04-19,2026-04-19,2026-04-19,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-06-11_18-11-15_modelcentro_transactions.csv
